รหัส,คณะ/สาขา,มหาวิทยาลัย,สมัคร,รับ,ผ่าน,สูงสุด,ต่ำสุด,เฉลี่ย,SD
1393,คณะบริหารธุรกิจ สาขาวิชาการจัดการ,มหาวิทยาลัยแม่โจ้,490,100,100,"16,049.8000","12,666.7500","13,426.3125",621.5292
1394,คณะบริหารธุรกิจ สาขาวิชาการตลาด,มหาวิทยาลัยแม่โจ้,363,80,80,"14,721.0500","12,418.5500","13,220.5419",599.4855
1395,คณะบริหารธุรกิจ สาขาวิชาการบัญชี,มหาวิทยาลัยแม่โจ้,602,120,120,"17,010.4500","13,742.6000","14,599.4483",637.7577
1396,คณะบริหารธุรกิจ สาขาวิชาการเงิน,มหาวิทยาลัยแม่โจ้,706,80,80,"15,208.1000","13,210.6000","13,710.0663",433.1477
1397,คณะบริหารธุรกิจ สาขาวิชาระบบสารสนเทศทางธุรกิจ,มหาวิทยาลัยแม่โจ้,184,120,78,"12,681.9000","8,140.2500","10,791.2186",895.9625
1398,คณะเศรษฐศาสตร์ สาขาวิชาเศรษฐศาสตร์,มหาวิทยาลัยแม่โจ้,411,100,100,"16,615.0000","13,338.0500","14,224.2960",652.7496
1399,คณะเศรษฐศาสตร์ สาขาวิชาเศรษฐศาสตร์เกษตร ทรัพยากรและสิ่งแวดล้อม,มหาวิทยาลัยแม่โจ้,128,70,70,"15,138.8000","8,108.5500","11,783.2229","1,867.4397"
1400,คณะเศรษฐศาสตร์ สาขาวิชาเศรษฐศาสตร์สหกรณ์,มหาวิทยาลัยแม่โจ้,207,50,50,"15,131.2500","12,147.7000","12,950.3240",648.6278
1401,คณะพัฒนาการท่องเที่ยว สาขาวิชาพัฒนาการท่องเที่ยว,มหาวิทยาลัยแม่โจ้,449,130,130,"19,051.6500","13,894.5000","15,710.2504","1,078.2658"
1402,คณะศิลปศาสตร์ สาขาวิชานิเทศศาสตร์บูรณาการ,มหาวิทยาลัยแม่โจ้,288,70,70,"19,342.7500","14,985.8500","16,177.1236",929.1824
1403,คณะศิลปศาสตร์ สาขาวิชาภาษาอังกฤษ,มหาวิทยาลัยแม่โจ้,217,60,60,"20,084.1000","16,335.7000","17,766.2675","1,026.2602"
1404,คณะสารสนเทศและการสื่อสาร สาขาวิชาการสื่อสารดิจิทัล,มหาวิทยาลัยแม่โจ้,56,25,6,"10,678.8500","8,339.4500","9,592.1250",937.2298
1405,คณะวิศวกรรมและอุตสาหกรรมเกษตร สาขาวิชาวิศวกรรมเกษตร,มหาวิทยาลัยแม่โจ้,107,50,48,"14,581.5000","8,579.9000","12,404.3375","1,156.3502"
1406,คณะวิศวกรรมและอุตสาหกรรมเกษตร สาขาวิชาวิศวกรรมอาหาร,มหาวิทยาลัยแม่โจ้,70,55,27,"15,203.6000","7,768.7000","12,378.6407","1,374.9784"
1407,คณะวิศวกรรมและอุตสาหกรรมเกษตร สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร,มหาวิทยาลัยแม่โจ้,102,25,25,"14,912.0000","12,379.8500","13,326.0720",563.9839
1408,คณะวิศวกรรมและอุตสาหกรรมเกษตร สาขาวิชาเทคโนโลยีหลังการเก็บเกี่ยว,มหาวิทยาลัยแม่โจ้,92,35,35,"12,607.9000","9,432.0000","10,866.3700",901.5556
1409,คณะวิศวกรรมและอุตสาหกรรมเกษตร สาขาวิชาเทคโนโลยียางและพอลิเมอร์,มหาวิทยาลัยแม่โจ้,104,45,45,"14,719.5000","10,672.3000","12,188.1989",976.0480
1410,คณะวิทยาศาสตร์ สาขาวิชาวิทยาการคอมพิวเตอร์,มหาวิทยาลัยแม่โจ้,157,100,72,"13,659.8500","7,995.6000","11,381.2681","1,119.6575"
1411,คณะวิทยาศาสตร์ สาขาวิชาเทคโนโลยีชีวภาพ,มหาวิทยาลัยแม่โจ้,161,50,50,"14,767.7000","12,080.8500","12,887.5000",649.2704
1412,คณะวิทยาศาสตร์ สาขาวิชาเคมี,มหาวิทยาลัยแม่โจ้,101,60,41,"15,053.8000","10,044.9000","12,635.0317","1,039.6067"
1413,คณะวิทยาศาสตร์ สาขาวิชาสถิติ,มหาวิทยาลัยแม่โจ้,92,80,36,"14,086.3500","10,349.3500","12,109.3264",870.9469
1414,คณะวิทยาศาสตร์ สาขาวิชาคณิตศาสตร์,มหาวิทยาลัยแม่โจ้,148,70,62,"13,800.9000","9,111.4000","12,137.1161",840.5228
1415,คณะวิทยาศาสตร์ สาขาวิชาเทคโนโลยีสารสนเทศ,มหาวิทยาลัยแม่โจ้,189,60,60,"12,977.4000","10,097.0000","11,132.7175",762.3444
1416,คณะวิทยาศาสตร์ สาขาวิชาวัสดุศาสตร์,มหาวิทยาลัยแม่โจ้,97,40,40,"14,668.5000","9,822.8500","11,620.5250","1,211.7654"
1417,คณะวิทยาศาสตร์ สาขาวิชาเคมีอุตสาหกรรมและเทคโนโลยีสิ่งทอ,มหาวิทยาลัยแม่โจ้,159,30,30,"12,753.9500","11,519.1000","12,005.2000",370.4148
1418,วิทยาลัยบริหารศาสตร์ สาขาวิชารัฐศาสตร์,มหาวิทยาลัยแม่โจ้,406,50,50,"18,803.7500","16,040.8000","16,885.3340",674.4986
1419,วิทยาลัยบริหารศาสตร์ สาขาวิชาการบริหารท้องถิ่น,มหาวิทยาลัยแม่โจ้,236,50,50,"17,519.6500","14,404.8000","15,293.6910",671.0775
1420,มหาวิทยาลัยแม่โจ้-แพร่ เฉลิมพระเกียรติ (จ.แพร่) สาขาวิชาเทคโนโลยีการผลิตพืช,มหาวิทยาลัยแม่โจ้,25,200,7,"12,427.6500","8,603.2500","10,455.1929","1,315.3379"
1421,มหาวิทยาลัยแม่โจ้-แพร่ เฉลิมพระเกียรติ (จ.แพร่) สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร,มหาวิทยาลัยแม่โจ้,76,150,33,"13,496.1000","8,204.8000","11,731.1182","1,009.8109"
1422,มหาวิทยาลัยแม่โจ้-แพร่ เฉลิมพระเกียรติ (จ.แพร่) สาขาวิชาเทคโนโลยีชีวภาพ,มหาวิทยาลัยแม่โจ้,13,200,3,"11,356.4000","10,583.2500","10,842.5667",444.9992
1423,มหาวิทยาลัยแม่โจ้-แพร่ เฉลิมพระเกียรติ (จ.แพร่) สาขาวิชาการตลาด,มหาวิทยาลัยแม่โจ้,90,200,29,"12,796.0500","7,571.1500","9,883.8862","1,411.3171"
1424,มหาวิทยาลัยแม่โจ้-แพร่ เฉลิมพระเกียรติ (จ.แพร่) สาขาวิชาพัฒนาการท่องเที่ยว,มหาวิทยาลัยแม่โจ้,182,200,107,"15,869.4000","8,206.5500","12,189.0921","1,817.5934"
1425,มหาวิทยาลัยแม่โจ้-แพร่ เฉลิมพระเกียรติ (จ.แพร่) สาขาวิชารัฐศาสตร์,มหาวิทยาลัยแม่โจ้,88,200,39,"17,405.5000","7,901.7500","13,172.9500","2,531.8462"
1426,มหาวิทยาลัยแม่โจ้-แพร่ เฉลิมพระเกียรติ (จ.แพร่) สาขาวิชาเทคโนโลยีการผลิตสัตว์,มหาวิทยาลัยแม่โจ้,21,200,3,"12,958.8500","9,054.1000","11,441.1333","2,092.4989"
